text,label
ஹா! ஹா! அடேய்களா... என்னங்கடா இது 2 நிமிச டீசரே 2 மணி நேரம் ஓடுர மாதிரி இருக்கு?!  டீசர பார்க்கும் போதே தெரியுது படத்தோட ஸ்கிரின்ப்ளே எப்படினு!,1
தெரிஞ்ச எதிரிய விட தெரியாத எதிரிக்குதான் அல்லு அதிகமா இருக்கனும் #Bairavaa,0
Yeppavathu kathuna parava illeEppavume kathikittu iruntha eppadi da??,1
"Inoru Tirunelveli base movie  , vettai nai la ipamachi cinema la kamikurathy nala iruku",0
Ajith fans like here  Kaithi,0
"Thanks karthik sir...annamalai part 2 parthamathiri iruku..rajini sir spped, cute ness, mass...chance ah illa...thanks karthik subburaj...",0
அனைத்து சமுதாய மக்களும் ஆதரிக்கும் இப்படத்தை குறிப்பிட்ட சிலர் மட்டும் எதிர்க்க காரணம் என்ன..அவர்களே கருப்பு ஆடுகள் அவர்களின் முகத்திரையை கிழிக்க அவர்களின் மீது காவல்துறை நடவடிக்கை எடுக்கவேண்டும். படம் மாபெரும் வெற்றிபெற வன்னியனாய் வாழ்த்துக்கள்..,0
Idhu oru short film ah vandha padamdhana,0
"Yogi oda Hey, Arjun reddy sient",0
Maaama  pongal  illa  Diwali  ddd,0
Super... All d best rajini sir,0
1996 ha ha ha . Waiting to watch,0
Dei atlee moodevi pathu kathuka football epdi edukanum nu,1
உதயநிதி ஸ்டாலின் எல்லாரும் மறந்துடிங்க.. கமெண்டல  உதயநிதி ஸ்டாலின் பத்தியும் கொஞ்சம் சொல்லுங்கப்பா,1
1 Lakh views in just 24 minutes,0
Bigil first song 600k like Nkp treaser 800k like than hehehe,1
வாழ்த்துக்கள் இயக்குனர் மற்றும் நடிகர்களுக்கு ஒரு தைரியமான முயற்சி #திரௌபதி சிறப்பு,0
100 times I am 18age rajini vareyan,0
Thala love you so much vera level ummmmaaaaa Thala Mass ultimate  Thala...  king maker...,0
அனைத்து தகப்பன்களுக்குள்ளும் கொளுந்து விட்டுக்கொண்டிருந்த தீ தற்போது ஜுவாலையாக. அனைத்து கவுண்டன்களின் சார்பாக வாழ்த்துக்கள். படத்தை வளர்ப்போம்....,0
trending no 3 in world wide proud moment,0
Sakthi man maari super hero ava poran naa chinna vaiysulayea engha miss kita sollitan...appavyea edhu ellam onnum illa...,1
people: thalaivi mariyae illayae director: nenga nambalanalum inthu than nesam,0
Semma mass... Thalapathy Vera level.. #Varlam_Varlam_Vaa_Varlam_Vaa_Bhairavaaa...,0
நம் பெண்கள் நமது பண்பாட்டின் அடையாளம்... நாடார் சமுதாயத்தின் சார்பாக திரைப்படம் வெற்றியடைய வாழ்த்துக்கள்...,0
romba nawl kalichi oru padatha more than 1 time patrukaen,0
sema mass trailar siva sir txsbbb,0
Jack மாதிரி பசங்க மனசுல விஷத்தை வச்சுட்டானுங்க அதை மாத்த நாம ஒரு பெரிய புரட்சி பண்ணியாகணும் - சும்மா சொல்ல கூடாது மாஸ் டயலாக் பா...,0
Ngk blockbuster nu solravanga like here,0
Viswasam Teaser ku wait panravanga LIKE pannunga,0
One year aachu movie enka da,1
Oruththar Mela katra viswasaththukku maththavangala yen asinga paduththuruinge ungala thanda soldraru amai pundaingala,1
இரண்டு மாஸான தமாஸ் காட்சி இருக்கு.மனசுவிட்டு சிரிங்க....கோபம் பகை அடுத்தவர்களை திட்டுவது (இருவர் திட்டிகொள்வதில் அசிங்கப்படுவது நம் உறவுகள் மட்டுமே இது அவர்களுக்கு தெரிந்தால் ????? ),1
Yarellam 10 vatikku mele trailer pathingalo Avunge like podunge,0
எந்த பெரிய விசியம் ஆனாலும் அதோட ஆணி வேர்யில் இருந்து ஆரம்பிக்கரது தான் அழகு  #NGK,0
Kerala surya fan hit Like ..,0
Bgm na adhu u1 dha adcheka mudiyadhu,0
மாமா பய குருமாவுக்கு நல்ல செருப்படி கொடுக்கும் இத்திரைப்படம் வெற்றியடைய எடப்பாடி கொங்கு வெள்ளாள கவுண்டர் சார்பாக வாழ்த்துக்கள்,1
Enga appan miltri da oodii ozhiyaa va solli tharuva,1
BRO VARA LEVEL SEMMA MARANA MASS SUPER,0
என்ன எல்லா டயலாக்கும் கேக்குது..... யாருமே ஹஸ்க்கியா பேசல.....,0
Bigg boss 3 Abirami @ 1:12,0
MY FANS LIKE HERE Nammale sollika vendiyathu tha...,0
மண்ணும் பொன்னும் ஒன்னா அப்ப நல்ல ரேட்டுக்கு வந்தா வித்துடுவாங்க போல,1
நமக்கான திரைப்படங்களை நாம் தயாரித்து வெளியிட வேண்டும்.......  நம் வீட்டு பெண்களின் மேல் கை வைக்க நினைத்தாலே வெட்ட வேண்டும்...,1
தள நண்பர்களே 2நாட்களுக்கு உள்ளே 10 m ஆக மற்ற முடியுமா பிளீஸ்,0
கிருஷ்ணசாமி மற்றும் குருமா வளவனின் குரூப்ஸ் கதறலுடன் டிரைலர் ஆரம்பம்,1
I need hindi dubbing friend ok,0
dialogues and dialogue modulation romba mosama iruku.bgm too baaad,1
"திருச்சி, கரூர் உடையார் குலம் சார்பாக வாழ்த்துக்கள்",0
Emma Climaxla enna twistu . Karthick Subburaj senjurukappla.,0
33k dislikes Hiphop aadhi na fans🤣,1
Must must increas views n likes,0
திருநெல்வேலி மாவட்டம் மறவர் சமுதாயம் சார்பாக படம் வெற்றியடைய வாழ்த்துகள்....,0
ஜெயம் ரவி அண்ணா வாழ்த்துக்கள் நீங்க இதே மாதிரி நிறைய புதுசு புதுசா முயற்சி பண்ணுங்க அண்ணா ஐ லைக் யு அண்ணா,0
Screen la vantha la Vera level,0
"Thala -Thalapathi, indha rendu perum mokka gettu built-up ah stop pananum.",0
Style ah iruken ah ...NATURALLY   KARTHIK BRO  SETHUKAL ..........,0
Inga yaaralla vijaysethupathy kaaga petta poringa,0
Color grading superb ruben bro vera level,0
மணிரத்னம் - செக்கச்சிவந்த வானம் அட்லி - செக்கச்சிவந்த மேகம் (புரிஞ்சவன் பிஸ்தா),1
உரிமைகாக போராடுரவ பெயர் நக்ஸசல்னா தமிழ்நாட்டுல இருக்குர மக்களும் நக்ஸசல்தான்,1
மனமார்ந்த வாழ்த்துக்கள் நாடோடிகள் 1 போல நாடோடிகள் 2 வெற்றி பெற,0
Next time teacer edhir parkura angali pangalinga comment pannunga because nama Trailerke gethu katrom tecera irundha,0
K A A P A A N,0
என்னடா ஜெயம் ரவி மாதிரி வருவனு பாத்த நிழல்கள் ரவி மாதிரி வர  வாரம் வாரம் யோகி வரான்யா,1
Jollllllllyyyyyyyyyyyyy.....indha year ean Thalaiva 4movie kuduthu irukaru .....happy ah irukaeeee,0
My channel vanthuttu ponga Apdiya subscribe pannittu ponga pls support,0
....... Neraya neraya neraya neraya neraya........ Semmmmmmma,0
Sema thalaiva u r great theriiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii IAM WAITINGGGGGGGGGGGGGGGGGGG,0
Enaku sotta aytu iruku.. Née gavanchiya,1
Intha padathuku FIR illiah??? Miratalana darbarku FIR pusssenru ...poirchu movie...,1
அப்போ இது சிலை கடத்தல் சம்பந்தமான படம் இல்ல ஹ்ம்ம்,0
"உங்களின் இந்த முயற்சி தமிழகத்தில் மிகப்பெரிய புரட்சியை ஏற்படுத்துவது உறுதி அண்ணா...எது நடந்தாலும் உங்களுக்கு இனி ஒரு மிகப்பெரிய இளைஞர் பட்டாளம் உள்ளது என்பதை கூறி கொள்கிறோம் அண்ணா..., வாழ்வில் முதன் முதலில் மிக மிக ஆர்வமாக முழுப்படத்தையும் எப்போ காண போகிறோம் என்ற பெரிய ஏக்கத்தை உண்டாகியுள்ளது..., கூடிய விரைவில் படம் திரைக்கு வந்து புரட்சியை ஏற்படுத்த வாழ்த்துக்கள் அண்ணா..., என்னமோ தெரியல நா ஒவ்வொரு 20 நிமிடத்திற்கும் ஒரு முறை #திரௌபதி தலைப்பு இணையத்தில் என்ன நிலவரம் எவ்வளவு views .. Comments and enna maari reviews அப்டிங்கிரத பார்த்துக்கிட்டே இருக்கணும் தோணுது நா..,கூடிய சீக்கிறம் படத்தை எங்களுக்கு காமிச்சிடுங்க நா.., eagerly waiting naa....,",0
Yow Hip hop uh unaku mattum epdiya ipdi heroine kedaikudhu,0
"Naama kulicha yeri engada, adhu mela tha nadandhu poitu irukom",1
i1   i love u thala,0
Thala fans vanga 1M likes konduvaranum...enapa likes kammiya iruku,1
Ena pa aduthathu digital platform layum kondu vanthutengala vanga vanha.. #nasamapongada,1
"Yennada oru pakkam perusa eruku ,,inooru pakkam sirusa eruku,,,,namithava potrukalam da",1
Hahaha back to 90s rajini sir... Waiting thalaivaaa,0
மாவீரர் மருதநாயகம் பிள்ளை பேரவை சார்பாகவும் ஒட்டுமொத்த வெள்ளாளர் வேளாளர் சார்பாகவும் வாழ்த்துக்கள்,0
டேய் இந்த படத்துல தப்பி தவறிகூட  அரியலூர் #நந்தினி கேரக்டர்  வைக்கலயே!!   அது முக்கியம்டா பாத்துக்க!!!,0
"இந்த படம் மிகப்பெரிய வெற்றிபெரும். குடும்பம் குடும்பமாக சென்று பார்க்க வேண்டிய படம்.பெரும் வெற்றி பெறும், பெறவைப்போம்.",0
"If u want to see movie... Go, search kekka bekka... And enjoy",0
0.35 & 0.55 sec   wowwwww,0
Anna release date munnadi vainga because public exam varuthu..,0
ana manirantham sir oda  visual  illai,1
Sarkar 2 va...Apdi ninacha vanga like pannuga,0
"thalaivaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa semma look, style, 100% blouckbusters",0
marana masss thalaivaaa  luv you soooo much.....,0
Same.vjs fans pakka like podranghalo elliyo .nalla manasu erukurongho pottave podho. Padamu theater le poi paarungho rombooooooo nalladhu,0
Teaser nalla eruku.. aana kerala superstar lal sir vanthu prime minister role athu mattum pudikkale.. avarkku mass performence nadatharthuku ulla role koduthirunthaa nallathaa erukkum,1
Dir Siva semma making Anirudh BGM kalakitinga Aug24 meet pannuvom,0
Pakka mass vera level  NGK,0
Ajith pundai waste    Surya anna mass,1
Padam pathavanga like pannunga.. sema movie,0
96K left for 600K likes,0
"Reality ya pesura padam , dislike pana 4.7k antha nadaka kadhal company  ya than irukum",0
Movie mass hit aagum valthukkal thala,0
Vivek Oberoi's Dubbing Voice kevalaaama Irukku... Adhukku Avanaay Nalla paessuvaaan...,1
Thala vera level marana waiting  nkp,0
வெறும் கற்பனை மட்டுமே இங்க எவனும் இறங்கி வேல செய்ய மாட்டான். இறங்கி வேல செய்யறவனையும் விட மாட்டான். எனினும் அற்புதமான கதை கண்டிப்பாக திரையரங்குகளில் பார்க்க வேண்டிய படம் இப்படிக்கு சூர்யா fan,1
Satiyama Indha Maari pathade ille super chance so ille,0
"Aduthavanga music podamataru ilayaraja, what have now did it",1
Mukkal suru ith flop aaakum singam daww,1
"Excellent film, last dialogue vera level",0
Sure hit   Rajini unexpected 🤣🤣🤣,0
Yaara yaara Evan oora ketta thariyum  Paraa munna vanthu ninu paru da puriyum Varalam varalam vaaa bairavaaaa.......  Anna semma teaser kalakitinga  ... semma masss,0
appo varalaaru movie la ajith uncle ah paatha maathiriye irukku paah !!! semma acting !!!,0
Sema Thala... Marana Masssss     Thalaaaaa....,0
படம் வெள்ளி விழா காண வாழ்த்துக்கள் அண்ணா,0
எங்களுக்கு மண்ணு பொண்ணு 2ம் முக்கியம்   இதுல யார் மேல கை வச்சாலும் வெட்டுவோம் #திரௌபதி  #அடக்கபாய்ந்தவகையராவின் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள் மோகன் G,1
Theme pathutu thaan again paaka vanthan thala ya,0
"பொள்ளாச்சியில் பாதிக்க பட்ட முக்கால்வாசி பெண்கள் கவுண்ட பெண்கள் தான், உங்க சாதிவெறி கும்பல் என்னடா பண்ணிடிங்க, உங்க யுவராஜ் என்னா மயிரையா புடிங்கிகிட்டு இருந்தான், அதிகாரத்தில இருக்குறவங்க பூலைஊம்ப முடியல, அடித்தட்டு மக்கள் பூலை ஊம்ப வந்துட்டானுவ  ...",1
I like ajith sir but story looks like yennai arindhal,0
இயக்குனர் மோகன் அவர்களுக்கு நன்றி...... இக் காவியம் வெற்றி பெற வாழ்த்துகிறோம்..... யாதவர் மற்றும் வன்னியர் சார்பாக வாழ்த்துகள் ...,0
Padippa mattum nama kita irunthu eduthuka mudiyathu,0
Thalapathy 64 kkaa vanthu intha trailer pathavanga vijay fans like podunga .........🤞,0
Congrats kumaran bro @Nanganallur namba area namba gethu,0
2:15 sweet sapda porom ....tat smile marana mass,0
Bairavaa is a flop movie daaa,1
Padathulayavathu pesuvangala Illa music matu thana,1
inna pa trailer supera irukku pakalam padam eppdi irukkum nu nalla iruntha santhosham,1
Old rajini is back....... Tharamana sambavam intha pongal ku iruku.....,0
"வன்னியகுல க்ஷத்ரியர், வன்னியர், வன்னிய கவுண்டர், கவுண்டர், கண்டர், படையாட்சி, பள்ளி, அக்னிகுல க்ஷத்ரியர், நாயகர், நாயக்கர், நயினார், வாண்டையார், சம்புவரையர், காடவராயர், கச்சிராயர், காலிங்கராயர், மழவரையர், உடையார், சோழிங்கர் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்   திரௌபதி",0
Ithellam hit aguma .  Doubt thaaan,0
1:27 power rangers paarta feel varudu,1
Ravi: Chinna vayasula oru Aerila kulipom la anga polam Da  Yogi babu: Athu Mela thaanda nadanthu poitu irukom,0
Trailer partaale terithu next year #Thalapathy64 epdi irukum’nu    veritthannnaam!!!,1
Like comments ah pathutu vaalkailaya veruthu ponavanga inga oru like podunga,0
Love you sir from telangana pavan anna fans,0
இத்தனை ஜாதி பெயர் வெளிய வருதுன்னா..... அத்தனை‌ பேரும் பாதிக்கப்பட்ருப்பான் போல.. அப்படி‌ என்னதான்  பவர் இருக்கோ ரஞ்சித் கிட்ட...,0
200k well soon 10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000k get well soon marana mass teaser,0
candle anaiyara scene sollum RAJINI MASS na enanu .... adu thoda evanum porakala .......................,0
Simbu zindhabad from all kannada power  puneeth rajkumar fans waitin,0
ப.ரஞ்சித் அவர்களே இனி உன் சமூக படம் வேலைக்குஆகாது..,1
உதை அண்ணா கொஞ்சம் நடியுங்கள் கதை எதிர் பாக்குறேன்,1
ajith oditara bayathula ........ bairava da pangu,1
varalam varalam va varalam va Bairava,0
wait pannu pa Mersal trailer Coming therikum paru,0
thalivaaaaaaaaaaaa i am wating mass trilar,0
வாழ்த்துக்கள் ஐயா...   தவறான செய்திகளை படங்களில் காட்டி நம்மையெல்லாம் முட்டாள் ஆக்குகின்றவர்களுக்கு செம அடி...,0
401k likes enna oru verithanam. ... one week more. ....,0
"Thalaivar thalaivar dhan ya !!!! <3 enna energy, enna maasu.. Mmale kola veri",0
DaI like podunga elarum .shere panunga,0
VIJAY SEATHU ANNA AND STR VERA LEVEL,0
Harris jayaraj music  ...meendum meendum paarkka thontruthu,0
Haters illatha ore nadigar annan ciyan vikram,0
trailer mokke but padam ennada ippadi irukku  verithanam,1
Ajit u are not made for remake,0
தல ரசிகர்கள் சார்பாக வெற்றியடைய வாழ்த்துக்கள்,0
"Udayar moopanar nainar sarbaga padam vetri pera vaalthukal, unmai kathal unga samuthaya pengal meethu varatha, unmai kathal ku jathi matham tevaillai aanal panam porul manabanga padutha kathal pera solli echai thanama thiruringelada athai nyayapadutha ambedkara iluthu vidringa miga periya thavaru",0
Vera level teaser surya anna mass,0
Last line vera lvl  bangam.......love u thaala,0
Pangalingala inniki Sunday and leave day so adichi thookalamaa thagida thagida thagida thagida ‍‍‍‍‍‍‍‍‍‍‍‍‍,1
Kelatu punda     ajith Kumar,0
20th exam  mudiyudhu jollya polam,0
Inda padam maberum puratchi thanamaga vetri adiya vendugiven,0
ஆணவ கொலைகள் பற்றி பொங்கும் இந்த நாட்டில் நாடக காதல்கள் பற்றியும் பேச வேண்டும் என்ற இந்த முயற்சிக்கு  வாழ்த்துக்கள் அண்ணா.,0
படம் வருமா இவ்ளோ வோய்லண்ட் டா இருக்கு,0
Surya Anna Rasiganukku ore Surprisa irukku,0
August 10 waiting  thala movie nerkonda paarvai,0
wawawawawawawawawawawawawa     omhaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa  I love it  thelaaaaaaa,0
Wat a mannnnnnn!!!!   Rajini sir,0
Super Vera level Pakkum podhu Aanadha Kannir Varudhu My Anna Surya,0
Yuvan Shankar Raja fan's like Hits bro ....,0
Antha silai dialogue yaarukupa periyaar niyabagam varuthu,1
Teaser Vida trailer nalla irukunu solura vanga like panunga,0
96ல எங்கடா அவரு அரசியலுக்கு வரேனு சொன்னாரு. மொன்னைகளா...,1
Na Thalaparhy veriyan but kaithi super trailer...,0
Oruthar mela viswasama iruka innoruthara asinga padutha kudadhu.  Thala nee gethu thala,0
Rajini ah vachi seirathula enna oru sandhosam,1
Enda nala name ipdi veenaku reemga kadaramkondan enapathu evlo Periya maveeranoda name fuck,1
Vivegam trailer #491k da just 4 week,0
Who are waiting for #NGK and #kaapaan hit like here,0
Very nice pakka massssss Gethu chiyaan Anna look sema,0
Super fight scenes ellame bayangaram ah irukkum Pola Lokesh,0
Yethuku Gv Nerkonda parvai Theme potu irukuraru🤔🤔??,1
Semmmmaaa  ....avanunga jadhi padam edutha elam amaithiya irukanga ipo idhuke alaritu kedakaranga ....tharamana sambavam ...best wishes for the team,0
Every 90's and 2k girls பார்க்க வேண்டிய திரைப்படம் வெற்றிபெற வாழ்த்துக்கள்,0
Sumarana trailer nu solravanga hit like,0
Naadodikal Movie BB aha Valthukal By Sfc Boys,0
Comment box pakka vantha like podunga,0
"தேவராட்டம்  பார்த்திருப்பீங்க  இது  வன்னியர்  ஆட்டம்,,,,  திரௌபதி  Waiting for movie",0
"DRAUPATHI  Ovoruvarum Paarkka Ventiya Patam (VAAZHKAI PAATAM)   Memes => Kaala, Kabali, Pariyerum Perumal, Asuran  Iththanai Saathi Veri Patadukku Varada Kovam   Ore Oru DRAUPATHI Patadukku Varudunna   Saathiya Veri Ungalukku Thaana",1
Trailer le ipadi na film epudi irruku,0
கொடுக்காபுளி பூவில் தேன் குடிக்கும் பொன்வண்டின் அழகு தமிழ் வடுக்காய் ஊறுகாயும் தயிா்சோறும் சேர்ந்த சுவை தமிழ் மிடுக்காய் நடந்திடும் கொக்கின் பொறுமை தமிழ் கேட்க மக்கள் தொலைக்காட்சி நிகழ்ச்சிகளை யூ டியூப் ல் காணுங்கள் நன்றி.,0
Surya sir Ku pair illaya,0
Comment pathuu srikkalamnu vanthavargal  yarellam,0
விஐயமாநகரம் சத்திரியன் இரா.அருள் மொழி    சார்பாக வாழ்த்துக்கள் draupathi,0
ஓ விஜய் படத்துக்கு இப்படிதான் viewers சேக்குரிங்ளா,0
9 hour 250k like samma masss,0
நல்லா இருக்கு...நல்லாதா இருக்கு.  அட நானு நல்லா இருக்குனு தா சொல்ர...,0
திரெளபதி ஹீரோ எனக்கு மட்டும்தான் அன்புமணி மாதிரி தெரியுறாரா..?,0
Semmaaaaaaa  mass thalaivaaaaaaa. Super star always super .,0
Ethana per pakkiringanu konjam like podunga appathan therium pls,0
"Nalla irukku, but yengaa anna oda bigil kuda potti podaa konjam yosingaa paaaa",1
நமது வாழ்க்கையும் நமது கலாச்சாரத்தையும் பிரதிபலிக்கும் திரௌபதி திரைப்படத்தை வெற்றி பெற நமது சொந்தங்கள் வேண்டி விரும்பி கேட்டுக்கொள்கிறேன்( சத்திரியன்),0
"Iam Chittti Reloded version 2.O sema Massssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sssssssssssssssssssss Vera leval",0
Kommala 2019 en thalaivanukku thaa Surya Anna nee semma gethu .....killer trailer,0
உண்மையை உரக்கச் சொல்வோம்     # திரௌபதி,0
Still #1 on trending put likes,0
Padam vetripera Thalapathy rasigargal saarbil valthukal,0
akshay kumar as shiva kumar,0
"மண்ணும் பொன்னும் முக்கியம், இது ஒரு கேவலமான டயலாக், ஏன்னா மண்ணும் பொண்ணும் ஒண்ணா நண்பா .",0
Dai padatha eppa da release pannuvinga.....,1
worst movie of vijay. Mersal more better in 2017 than birahvaa,0
Yet Again Thara Thappata Kizhiya Poguthu !,0
Vijay padathula siricha pathiya.  .......sema Da sema Da sema,0
It's just another masala movie just like rekka,0
Dei Yappa munjha paarthu Sirichu Sirichu vayiru vazhikuthu 🤣,1
vera level...... enga appa military da goli velayaadava sollikudupaaru,0
Thala fan nu sollum pothu perumaiya irukku,0
Trailer Pakka pakka super ah irkku  THALA Yoda acting kku waiting,0
"Thala Munnadi Evanaalum Vaalaatta Mudiyadhu, Eni Evanum Aattadhinga, Thala Awesome We are waiting to watch movie, Days go sooooooon",0
ஓவ்வொரு ஹிந்துவும் பார்க்க வேண்டிய படம்........  #நாடக_காதல் வீட்டிற்கும் சமுதாயத்திர்கும் சாப கேடு,0
ysr surya selvaragavan combo hit like,0
Mugamoodi maari aagama irundha sari Irumbuthirai maari blockbuster aaga podha pappom Dec 20,1
ஒக்கலிக கவுடர் சார்பாக படம் வெற்றி நடை போட ஆதரவு தெரிவிக்கின்றன.,0
Chinna payyan mathiri stylaa irukke With love from Kerala,0
22k comments vanniyar gal yellam paathikka patturakkanga kandippa padam pathiladi kodukkum padam vetri pera vaalthukkal throwpathy,0
Beethoven symphony ah use pannirukanga.. Raja enna impotent ah? Avanuku vasikka theriyatha music? Loou koodhi ilayaraja nee periya mayiru mari 96 padathula vara un song ah korai sonna. Ippo ennada idhu? Over ah valanthuttanu thimiru.  Punda mavaney,1
Thala Vera Level Maas  U1 Bgm Ultimate,0
Superb thaliva. Veraaa level Sweet sapadaporam. Wow.,0
Seems to be like rakshashan... movie,0
"Mohanlal pulimurugan, lucifer next  block buster kaapaan waiting this movie",0
"Ji trailer pakka mass, ithula konjam taste kammiya irunthu onscreenla avlothan, but antha rajini concept marana mass bro",0
சிவகங்கை சீமையின் தேவர் பேரவை சார்பாக வெற்றி பெற வாழ்த்துக்கள்,0
"Super Star Rajinikanth, Chakravarthy(hit movies) Sasikumar, Makkal Selvan Vijay Sethupathy all stars  mass",0
Jayam Ravi sir script selection   Tik tik tik Adangamaru Now comali,0
10 tharavaiku mela pathavanga like uh podunga,0
Mohan lal character pakum bothu enaku modi mari than thonuthu...yarukathu athu feel acha,1
Again next national award goesto kangana ranaut....,0
varlaam varlaam va varalaam va bhairavaaaa! !,0
100%சரி... சரியான நேரத்தில் சரியான படம் ...எங்கள் மனக்குமுறலைத் தான் கூறி உள்ளீர்கள்...நன்றி,0
vera level teaser sathiyama sema getups suriya anna kandipa block buster tha movie sema sema marana waiting,0
Yar yar laam entha trailer ah pathona Hans Zimmer music keta mari eruku nu nanchega,1
i Yooo ipaaaaaaa Thala Semaya Erukinga  Love You Thala,0
@0:54 verithanam.....  engeyoo poitaangaaaa. thaaaru maaaru . verithanaathin ucha kattam .,0
Yennai arindhal teaser la siva dialogue pesura mathiri irukku,1
கடலூர் மாவட்டம் சார்பாக வெற்றி பெற வாழ்த்துக்கள்..........,0
Solra pola la onum ila...Average tan trailer,0
"“Centiments irundha appidiye odi poidu, kola gandula iruken mavane kollam uda maten”. Visvasam padatha than solraru",1
Nearing 460K likes waiting for 500K likes,0
Mass waiting for ngk and kaappaan,0
Intha music engayo keta maari irruku aana engeanu terla🤔🤔🤔,1
12:01 ku sollitu ipudi 9:30 ku release pannitigal,1
Eniki night kulla 10.5 Views 800 like varu naikiravaga like podunge,0
Dei yennada marvel maari kondu varinga,1
Pls padatha release pana vidunga da.. Nala eduthirukanga...,0
Thanks fans from karnataka hit like here,0
"kudai yaa seeka rum Ajithi padum update varumaa,illa kalu ooda guruchu,illa kai poochu nu sacku sollu vinga laa...",1
December 20 semmaiya iruka podhu SK Anna Vera level Vara poraru,0
Morning elundhu trailer paathavanga like here,0
Gypsy  release panunuga  jeeva  bro...,0
Movie pathuttu mass nu solravanga like pannunga,0
Rajini sir ku oru O podunge,0
Adiiii super ma 🤩 happie dewali,0
Dislike panravan Vikram fan ha irupan 🤙🤙🤙,1
0:41  Vere level seen 100%,0
Youtube la trend panni power ahhh katunga,0
11k dislike stupide ajith fan,1
0: 27 tunnel scene yen padathula varla?,1
Neenga poranthathea cross ithula nadaka kathalam pongada deiiii,1
Super .... star...  chitti ..... rockzz....,0
ஜாதி வெறிய தூண்டும் படங்களை ஆதரிக்காதீர்.....எவணோ ஒருவன் சுய‌நலத்துகாக பன்ரத ... ஒட்டுமொத்தமா தாழ்த்தப்பட்ட சமுகத்தை பிரிக்க நினைப்பது தவறு... எனக்கும் மற்ற சமுகத்தில் தோழிகள் உள்ளனர்.எனக்கு ஒரு போதும் எண்ணம் இருததில்லை.. நீங்கள் உங்கள் வீட்டு பெண்ணை நம்புங்கள்.... இப்படிக்கு.. பிற்படுத்தப்பட்ட வகுப்பினரின் ஒருவன்.. ஜாதிகள் இல்லையடி தமிழா.....,0
Looks like shit CGI & Script,0
#Thala vera lavel theme semmaya iki...,0
yaenda unga cheap publicity ku enna vena pesuvingala... rajini epo da 96 la arasiyaluku varraen nnu sonnaaru... proof kaami da Cntrl+E,1
"Ore time la 2,3sotting powaru pola",0
0:19 that Name 🤩 Thalaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,0
Sk padama illa action king padama nu therila,1
Just 60K left for 600K likes,0
Ponna pundaingala ellarukum ponnu irukuda athuku enda oru aala kuri vachi solringa Pollachi la othanunga unga akkalaiyum thangachiyum,1
Kaithi blockbuster movie  Bigil Abhi tak hit bhi nhi huvi,1
Paaa vera lvl I love it...,0
Movie pathutu vandhu trailer pakravanga like ah podunga,0
Neenga matum dha super star.. Vera endha nayum illa thalaiva...,1
Selvaraghavan + yuvan vera level sollava venum & surya also Vera level,0
Kojam nalla irruku kojam overa roll irruku siripu,0
Ratchasan ku aparam  Syco Than Kandipa  Myskin Mylkal,0
Sk Anna haters Like here 🤣,1
Kadasila jothika guku dhan periyavar chair pola,0
ஒரு முக்கியமான சமூக  விஷ கும்பலை பத்தின படம் !!,0
Entha devangu naaiuva ennum uiroda than erukkudhugala,1
Make 1M likes as soon as possible,0
Appadilam nadakathu .nadaka kudathuThala vera level,0
Caste base panni evan entha vishayam pannalum tamilnadu konja kooda develop aagathu evanaium thiruthave mudiyathu.,1
ஒட்டுமொத்த ராஜகம்பளத்து நாயக்கர் சமுதாயத்தின் சார்பாக படம் வெற்றிபெற வாழ்த்துக்கள்,0
இந்த K V anath திருந்த மாட்டார்,0
ஒட்டுமொத்த திரையுலக கலைஞர்களும் இணைந்து கலக்கும் செக்கசிவந்த வானம்..,0
Thala no1 trading in Sri lanka,0
WHO IS WAITING FOR 500K LIKES ?? NOW,0
Kekka bekka short film apidiya eduthu vachurukanga ithu na 2017 laya pathachu,0
"Aadhi mind voice : naama entha vambu thumbukum porathu ila. Inga oru kuthu, anga oru kuthu. Mersal & Viswasam",1
padam epdi irukkunu theriyathu but i love  trailer,0
தளபதி பற்றி தவறாக பேசிய இந்த மொட்டை youtube channel லா block பண்ணுங்க Bro.... link:,1
I am waiting waiting waiting,0
kola khandula irrukka magana Mariana mass,1
Wat a performance by super star rajni thalaiva unaku inum vayasu agala marana waiting petta,0
நாயக்கர்கள் சார்பாக படம் வெற்றி பெற வாழ்த்துகள்,0
சமுத்திரக்கனி அபாரம் teaser கதை சொல்கிறது.ஆபாசம் இல்லாத அழகிய  காதல் கதை  சிறப்பு.,0
